id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6616000010,20140825T000000,814000,4,2.5,2840,8820,1,0,2,5,8,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750
641900050,20150206T000000,499950,4,2.25,2160,8817,1,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817
1443500385,20140513T000000,155000,2,1,910,6232,1,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232
7212680460,20140924T000000,359000,4,3.5,2770,8763,2,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242
2991000400,20140723T000000,272000,3,2.5,1790,6371,2,0,0,3,8,1790,0,1998,0,98092,47.3291,-122.168,1850,6371
1925069082,20150511T000000,2200000,5,4.25,4640,22703,2,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200
3902300210,20140715T000000,607000,4,2.75,2150,16728,1,0,0,4,8,1240,910,1982,0,98033,47.6915,-122.183,2200,9257
7129301445,20140625T000000,450000,4,2.75,2310,5650,1,0,2,3,8,1330,980,1952,2012,98118,47.513,-122.252,2300,5650
7518506717,20140917T000000,959000,3,2.5,2830,3750,3,0,0,3,10,2830,0,2014,0,98117,47.6799,-122.385,1780,5000
1561750040,20141224T000000,1375000,5,4.5,4350,13405,2,0,0,3,11,4350,0,2014,0,98074,47.6018,-122.06,3990,7208
6799300150,20140903T000000,321000,4,2.25,1800,4500,2,0,0,4,8,1800,0,2004,0,98031,47.394,-122.183,2010,5050
2902200015,20150106T000000,7.00E+05,9,3,3680,4400,2,0,0,3,7,2830,850,1908,0,98102,47.6374,-122.324,1960,2450
7419700010,20140707T000000,665000,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282
8165500110,20141205T000000,328000,2,2.25,1550,2079,2,0,0,3,8,1550,0,2008,0,98106,47.54,-122.368,1420,1977
7852180340,20140930T000000,430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2003,0,98065,47.5317,-121.853,2360,4744
7805450040,20150316T000000,915557,5,3.25,3740,11536,2,0,0,4,9,2540,1200,1984,0,98006,47.5599,-122.108,2920,11258
8126300610,20150401T000000,436800,3,1.75,2080,12714,2,0,0,4,8,1540,540,1984,0,98052,47.7056,-122.162,2080,12107
6362900138,20141103T000000,379900,2,1.5,1240,1331,2,0,0,3,7,1050,190,2007,0,98144,47.5959,-122.298,1250,1431
6884800210,20140605T000000,619000,4,1.75,1660,3800,1.5,0,0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767
5419800090,20141121T000000,217500,2,2,1070,8400,1,0,0,4,7,1070,0,1980,0,98031,47.4014,-122.186,1430,8190
9828201725,20140520T000000,387500,4,1,1320,4440,1.5,0,0,3,7,1320,0,1929,0,98122,47.6145,-122.295,1260,4440
8155500110,20150429T000000,754000,5,1.75,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400
8860310240,20141217T000000,505000,3,1.75,2300,11400,1,0,0,4,8,1520,780,1977,0,98052,47.6884,-122.128,2300,10140
993002325,20140623T000000,430000,2,1.5,950,4625,1,0,0,4,7,950,0,1949,0,98103,47.6912,-122.34,1440,4625
8965500900,20150213T000000,725000,3,2.5,2090,9847,2,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483
869700350,20150429T000000,330000,2,2.5,1310,2915,2,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425
2896400170,20150316T000000,447000,3,2.5,1800,3074,2,0,0,3,7,1800,0,2003,0,98072,47.7631,-122.149,1610,2929
6083000123,20150504T000000,158000,3,1,1140,10477,1,0,0,3,6,1140,0,1942,0,98168,47.4874,-122.306,1190,9750
4324500180,20140926T000000,182000,3,1,1060,7350,1,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,1060,7350
2818600010,20150314T000000,1185000,7,3.5,3890,8342,2,0,4,3,9,2840,1050,1968,0,98117,47.7011,-122.392,2870,8342
7016310030,20150219T000000,330000,4,2.5,2180,7210,1,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210
8019200925,20150429T000000,315000,5,1.75,1850,14800,1.5,0,0,3,6,1760,90,1937,0,98168,47.4935,-122.321,1250,14800
8732020440,20150428T000000,297500,4,2.5,2190,8100,1,0,0,4,8,1250,940,1978,0,98023,47.3131,-122.392,2100,8840
1924059248,20140602T000000,870000,4,3,4500,21780,2,0,2,3,9,3040,1460,1980,0,98040,47.5581,-122.213,3540,20473
7237301210,20141118T000000,266490,3,2.5,1810,4113,2,0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465
9523100459,20140609T000000,552000,2,2.5,1380,951,3,0,0,3,9,1380,0,2006,0,98103,47.6654,-122.355,1430,3400
2600010220,20150326T000000,1250000,4,2.5,4040,11350,2,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,3770,12382
2822100175,20140827T000000,284000,3,1.75,1430,4850,1,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303,1430,4850
5198600010,20140819T000000,180000,3,2,1670,7056,1,0,0,4,7,1670,0,1958,0,98002,47.3139,-122.212,1330,8415
8562750060,20150420T000000,825000,5,3.5,4140,6770,2,0,0,3,9,3030,1110,2004,0,98027,47.5381,-122.069,3960,5431
5230300280,20140515T000000,270000,3,1,1010,9514,1,0,0,3,7,1010,0,1969,0,98059,47.4936,-122.105,1010,9514
3860400060,20140801T000000,1130000,4,2.5,2660,11200,2,0,0,3,9,2660,0,1999,0,98004,47.5894,-122.197,3290,11275
7852170570,20150309T000000,535950,3,2.5,2370,5344,2,0,0,3,9,2370,0,2003,0,98065,47.54,-121.863,2990,5418
3852900026,20140801T000000,499950,3,1,1870,4984,1,0,0,3,7,1120,750,1955,0,98116,47.5771,-122.391,1650,5750
8032700072,20150415T000000,580000,3,1.5,1320,1250,3,0,0,3,8,1320,0,2008,0,98103,47.6536,-122.341,1560,1694
1437900350,20141027T000000,387000,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107
7852110050,20140625T000000,574000,3,2.5,2380,6832,2,0,0,3,8,2380,0,2002,0,98065,47.5372,-121.876,2580,6832
2025059134,20150113T000000,810000,3,2,1760,16928,1,0,0,3,7,1760,0,1953,0,98004,47.6363,-122.202,3430,10059
2872900010,20150414T000000,382500,3,1.5,1090,9862,1,0,0,3,8,1090,0,1987,0,98074,47.6256,-122.036,1710,9862
1549500585,20150427T000000,585000,3,2,2220,209523,1,0,0,3,7,2220,0,1991,0,98019,47.7586,-121.911,1600,210830
1342300265,20141001T000000,1325000,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,2470,4760
1727500390,20141030T000000,450000,4,2.25,1710,7000,1,0,0,4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500
2117700085,20140730T000000,375950,3,1.75,1480,7560,1,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250
3578400270,20140623T000000,430000,3,1.75,1300,12731,1,0,0,3,8,1300,0,1981,0,98074,47.6236,-122.04,1700,13556
2125079054,20150224T000000,522500,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,1710,74487
7977201065,20150305T000000,740000,3,1.75,1380,4590,1,0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692
2025069065,20140929T000000,2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841
2525049086,20141003T000000,2720000,4,3.25,3990,18115,2,0,0,4,11,3990,0,1989,0,98039,47.6177,-122.229,3450,16087
1925069121,20150330T000000,960000,3,2.5,1730,4102,3,1,4,3,8,1730,0,1996,0,98074,47.645,-122.084,2340,16994
1313000710,20141003T000000,652000,3,2.25,1920,9600,1,0,0,4,8,1560,360,1968,0,98052,47.6341,-122.103,2040,9600
4027701284,20140605T000000,385000,3,2.25,1710,11500,1,0,0,3,7,1210,500,1978,0,98028,47.7675,-122.267,1800,11500
3303950220,20140831T000000,348450,4,2.5,1950,8628,2,0,0,3,8,1950,0,1994,0,98038,47.3817,-122.035,2210,9019
8562790760,20140520T000000,785000,4,3.5,3070,4684,2,0,0,3,10,2190,880,2009,0,98027,47.5316,-122.076,2290,2664
9268710140,20150224T000000,191950,2,2.5,1390,1302,2,0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,1390,2052
4037000185,20140919T000000,395000,4,1.75,2060,7900,1,0,0,4,7,1070,990,1957,0,98008,47.6028,-122.12,1830,8000
2817100900,20140519T000000,256500,2,1,1120,9912,1,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750
521049227,20141201T000000,950000,4,4,5635,9695,2,0,3,3,10,4360,1275,2011,0,98003,47.3389,-122.334,3726,9765
8651611260,20150317T000000,858450,3,4.25,3840,9751,2,0,0,3,10,3840,0,1998,0,98074,47.6347,-122.064,3230,7189
3345700215,20140620T000000,595000,3,2.75,3290,22649,2,0,0,4,8,3290,0,1993,0,98056,47.5241,-122.193,2750,6119
1102001055,20150424T000000,518000,3,1,1270,6612,1.5,0,3,3,7,1270,0,1927,0,98118,47.5433,-122.264,2100,7680
1026069134,20140825T000000,619000,3,2.5,2560,43608,2,0,0,3,9,2560,0,2002,0,98077,47.7614,-122.026,3000,54088
7174800760,20140725T000000,667000,5,2,1900,5470,1,0,0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250
1562200040,20150407T000000,635000,5,2.25,2180,6000,1,0,0,4,8,1430,750,1966,0,98007,47.6235,-122.143,2160,8800
2864600105,20140624T000000,819000,3,3.5,2130,6150,2,0,2,5,8,1530,600,1908,0,98199,47.6491,-122.405,2040,5381
1725079025,20140903T000000,539000,3,2,2350,209088,1,0,0,3,7,2350,0,1993,0,98014,47.6527,-121.949,2300,209088
8955800045,20150512T000000,530000,2,2.25,2080,11285,1,0,0,4,8,1180,900,1954,0,98042,47.3628,-122.147,2590,13048
7625703435,20150121T000000,885000,3,2.25,2940,6500,3,0,0,3,9,2940,0,2014,0,98136,47.5482,-122.388,1680,6500
3755100005,20140730T000000,310000,3,2,2010,12950,1,0,0,3,8,2010,0,1953,0,98034,47.7222,-122.229,1490,10181
1823049182,20140915T000000,147400,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840
9528104660,20140827T000000,905000,4,3.5,2980,3000,2,0,0,3,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545
7202270830,20140625T000000,608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791
5101407350,20140925T000000,399000,2,1,1120,8661,1,0,0,3,7,1120,0,1946,0,98125,47.7034,-122.307,1470,7205
6072760360,20150321T000000,665000,4,2.25,2650,8149,1,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019
3739500096,20150126T000000,229000,3,2,1540,6000,1,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,1490,8213
2473360060,20150102T000000,263500,3,1.75,1330,9917,1,0,0,3,7,1040,290,1981,0,98058,47.4478,-122.161,1330,9081
3163600015,20150128T000000,156000,2,1,600,4000,1,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,1290,6973
7298000090,20140703T000000,490600,3,2.5,3316,11447,2,0,0,3,9,3316,0,1986,0,98023,47.3036,-122.34,3000,11447
6400700389,20140710T000000,875000,5,3,2960,15152,2,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453
7338200240,20140516T000000,437500,3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065
1788800910,20141020T000000,190000,3,1,1200,10458,1,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.342,1160,9000
8563000300,20140915T000000,675000,4,2.25,2260,8715,1,0,0,4,8,1530,730,1976,0,98008,47.6237,-122.106,2220,8650
8161000210,20140814T000000,530000,3,2.5,3150,21893,2,0,0,3,9,3150,0,2006,0,98014,47.6455,-121.901,2280,21886
4385701440,20140926T000000,765000,2,1.75,1660,4000,1,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000
3438501450,20150507T000000,382000,2,1,870,10492,1,0,0,3,7,870,0,1937,0,98106,47.5467,-122.365,1300,7987
7885100005,20140820T000000,299000,4,2,2320,12000,1,0,0,3,7,1720,600,1943,2014,98108,47.5246,-122.325,1390,6000
4178900070,20150325T000000,725000,4,2.5,3270,6055,2,0,0,3,9,3270,0,2007,0,98056,47.5374,-122.192,2740,7367
1526300015,20140612T000000,397990,3,1,1180,11862,1,0,0,4,7,1180,0,1948,0,98177,47.7153,-122.363,1540,8100
1782000160,20140530T000000,356700,2,1,1090,5000,1,0,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250
1853500130,20150225T000000,370000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129
624069035,20141209T000000,2750000,4,4,4130,5575,2,1,4,4,10,2860,1270,1993,0,98075,47.5968,-122.083,2980,5575
1311030430,20140804T000000,1.00E+06,5,2.5,4670,15857,2,0,0,3,11,4670,0,1998,0,98074,47.63,-122.011,3810,14824
1795500240,20140623T000000,249500,2,1.75,1500,8645,1,0,0,4,7,1500,0,1963,0,98042,47.3643,-122.115,1220,8645
1823049242,20141006T000000,245000,3,2.25,1900,7250,1,0,0,3,7,1250,650,1967,0,98146,47.4869,-122.344,1560,9420
6190701483,20140514T000000,364000,4,1.75,2010,8625,1,0,0,4,7,1340,670,1957,0,98133,47.7496,-122.355,1500,8400
6085000130,20150321T000000,230000,3,1,1140,9639,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639
9809000010,20150106T000000,1629000,5,2.5,3090,16583,2,0,0,4,9,3090,0,1964,0,98004,47.6458,-122.218,3740,17853
3303980520,20150423T000000,1135000,4,3.25,4130,11444,2,0,0,3,11,4130,0,2001,0,98059,47.5208,-122.15,3720,11431
2324800070,20140610T000000,740000,3,2.5,3000,25341,2,0,0,3,9,3000,0,1995,0,98053,47.6724,-122.013,3000,32417
7986401305,20141216T000000,767500,2,1.75,2210,9374,1,0,3,4,8,1560,650,1951,0,98107,47.6634,-122.359,2140,5640
3396830310,20150407T000000,729000,4,2.5,2450,27081,2,0,0,3,8,2450,0,1985,0,98052,47.7177,-122.104,2630,12025
1355000220,20150119T000000,243000,3,1.75,1200,8034,1,0,0,5,7,1200,0,1975,0,98031,47.4135,-122.18,1270,7600
1310000130,20140924T000000,315000,4,2,2020,7767,1,0,0,3,8,2020,0,1995,0,98003,47.3391,-122.309,1940,8239
7853270100,20150315T000000,730000,4,2.5,3470,14271,2,0,0,3,9,3470,0,2005,0,98065,47.5423,-121.877,3450,9380
1837010040,20140905T000000,569500,4,2.5,2800,8190,1,0,0,3,8,1700,1100,1971,0,98177,47.7695,-122.368,2460,8165
1081300390,20141030T000000,330000,3,1.75,2020,11050,1,0,0,4,8,1320,700,1969,0,98059,47.4706,-122.119,1940,11050
2249800080,20140523T000000,445000,3,2,1630,8702,1,0,0,3,9,1630,0,1987,0,98056,47.5168,-122.193,2250,9890
6056100293,20141110T000000,440000,3,2.5,1650,4929,2,0,0,3,7,1520,130,2007,0,98108,47.5634,-122.298,1520,2287
7784400035,20140813T000000,802000,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500
9536600105,20150109T000000,6.00E+05,3,2.75,2080,16740,1,0,3,3,8,1580,500,1966,0,98198,47.3632,-122.324,2175,7568
1861400068,20140911T000000,390000,2,1,860,1800,1,0,0,3,7,860,0,1909,0,98119,47.6334,-122.371,2160,3120
986000045,20141007T000000,240000,4,1.75,2020,10332,1,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379
1432400060,20140529T000000,230000,2,1,950,7560,1,0,0,3,6,950,0,1958,0,98058,47.4499,-122.176,1160,7560
2854800090,20140710T000000,307150,3,1.5,1480,6752,1,0,0,4,7,1480,0,1959,0,98056,47.4993,-122.176,1450,8023
5041300100,20140710T000000,639000,4,2,1840,5419,1,0,0,4,7,920,920,1942,0,98199,47.6483,-122.404,1800,5419
1311100490,20150225T000000,274000,5,1.75,1950,8720,1,0,0,3,7,1050,900,1962,0,98001,47.3381,-122.289,1660,8030
4242900215,20140618T000000,646000,5,2.75,2870,4461,1,0,0,3,7,1650,1220,1976,0,98107,47.675,-122.39,1890,4196
3438500037,20150405T000000,545000,5,4,1680,7268,1,0,0,3,8,1370,310,2008,0,98106,47.5571,-122.356,2040,8259
2413300730,20140924T000000,263500,4,1.75,2210,6375,1,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210
8617000020,20141231T000000,485000,4,2.5,2100,8886,2,0,0,4,7,2100,0,1964,0,98007,47.5947,-122.134,1840,9058
7409700215,20150313T000000,921500,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
3679400484,20140918T000000,295500,3,2.5,1410,1332,2,0,0,3,7,960,450,2014,0,98108,47.5683,-122.314,1410,1343
1794501390,20150501T000000,1190000,3,1.5,2540,2700,2,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400
1387301730,20150202T000000,361000,3,1.5,1200,7236,1,0,0,3,7,1200,0,1975,0,98011,47.739,-122.194,1680,7800
3423049311,20141017T000000,216000,3,2,1260,4125,1,0,0,3,6,1260,0,1998,0,98188,47.4401,-122.279,1300,9091
1823049046,20140806T000000,240000,2,1.5,1670,9880,1,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807
5493110020,20150116T000000,1950000,4,2.75,4020,18745,2,0,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897
1311800040,20141220T000000,260000,4,2.75,2240,7200,1,0,0,3,7,1140,1100,1967,0,98001,47.3357,-122.275,1580,7416
9834200411,20141113T000000,390000,3,1,950,3621,1,0,0,4,6,950,0,1947,0,98144,47.575,-122.289,1540,4080
1274500700,20150421T000000,237200,3,1.5,1220,9000,1,0,0,4,7,1220,0,1968,0,98042,47.3642,-122.109,1220,9472
923000095,20150326T000000,525000,3,1,1560,8100,1,0,0,4,8,1140,420,1952,0,98177,47.7261,-122.364,2130,8100
3969300030,20141229T000000,239900,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
9406710060,20141114T000000,358000,5,2.5,2460,5604,2,0,0,3,8,2460,0,2011,0,98038,47.3658,-122.037,2210,6395
2770604104,20140604T000000,499950,3,2.5,1520,2208,2,0,0,3,8,1040,480,2007,0,98119,47.6419,-122.374,1610,1618
7501000220,20140620T000000,950000,4,2.5,3360,11548,2,0,0,3,9,3360,0,1988,0,98033,47.6534,-122.182,3400,14091
3620069036,20141021T000000,265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,0,98022,47.1803,-121.974,2050,43560
8029520250,20150318T000000,450000,3,2.5,3800,13071,2,0,0,3,10,2730,1070,1994,0,98023,47.3076,-122.397,2980,11110
1112000031,20150318T000000,715000,3,2.25,1990,4977,3,0,0,3,9,1990,0,2012,0,98118,47.5404,-122.268,1280,5000
3204930510,20150224T000000,780000,5,3.5,3190,4247,2,0,0,3,8,2430,760,2013,0,98052,47.7016,-122.103,2580,3989
6386200100,20140718T000000,430000,3,2.5,1400,7508,2,0,0,4,7,1400,0,1987,0,98034,47.7233,-122.167,1710,7700
2767900355,20140627T000000,523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,47.6711,-122.372,1610,5000
1088000050,20150213T000000,678700,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548
2323059074,20140709T000000,137124,3,1,960,27442,1,0,0,4,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019
4402700593,20150428T000000,395000,2,1,1440,7808,1,0,0,4,7,860,580,1949,0,98133,47.7431,-122.336,1550,7682
2851200100,20140701T000000,955500,4,1.75,2130,5080,1.5,0,0,3,8,2130,0,1914,1993,98119,47.6427,-122.363,1900,5080
8910500150,20150120T000000,539000,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560
126049169,20140828T000000,450000,3,1.75,1540,61419,1,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529
8644400180,20150319T000000,860000,3,2.5,2370,55321,3,0,0,4,8,2370,0,1982,0,98074,47.6148,-122.057,2590,41553
3812400070,20150506T000000,435000,5,1,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750
2767601390,20150304T000000,632500,4,2,1770,5000,2,0,0,4,7,1770,0,1906,0,98107,47.6748,-122.386,1550,5000
5458300685,20140520T000000,479000,3,2.5,1260,889,3,0,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324
1442880510,20140530T000000,499431,4,2.75,2620,6019,2,0,0,3,8,2620,0,2013,0,98045,47.484,-121.771,2790,6716
868002335,20150304T000000,1430000,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,98177,47.7039,-122.385,2960,10080
1137300890,20141217T000000,700500,3,2.5,2560,35265,2,0,0,3,9,2560,0,1981,0,98072,47.7354,-122.095,2820,35496
1839920180,20150318T000000,460000,3,2.25,1620,7350,1,0,0,3,7,1170,450,1969,0,98034,47.7248,-122.179,1800,7350
302000545,20150127T000000,359000,4,2.25,2710,22860,1,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,1700,22860
5104530810,20140620T000000,371000,4,2.5,2550,4770,2,0,0,3,8,2550,0,2005,0,98038,47.3526,-122,2380,4590
8672200110,20150317T000000,1088000,5,3.75,4170,8142,2,0,2,3,10,4170,0,2006,0,98056,47.5354,-122.181,3030,7980
8096600050,20150123T000000,510000,3,2,1850,9600,1,0,0,3,7,1850,0,1968,1998,98011,47.7671,-122.225,1770,9600
2923049393,20140813T000000,278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,0,98148,47.4562,-122.33,2170,8452
3670500710,20140715T000000,405500,3,1.5,1010,8108,1,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108
1327600190,20150410T000000,454950,4,2.5,2413,5701,2,0,0,3,8,2413,0,2014,0,98042,47.3731,-122.159,2380,5725
6823100225,20150414T000000,7.00E+05,4,1.75,1870,6000,1,0,0,5,8,1670,200,1949,0,98199,47.6435,-122.399,1710,6000
1555300010,20150206T000000,203000,3,1,920,7500,1,0,0,4,7,920,0,1970,0,98032,47.3791,-122.289,1660,8000
952001765,20140707T000000,558000,2,2,1580,5750,1,0,0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750
3278600750,20150407T000000,250000,1,1.5,1180,1688,2,0,0,3,8,1070,110,2007,0,98126,47.549,-122.372,1380,2059
301401370,20140731T000000,319900,4,2.75,2475,4276,2,0,0,3,7,2475,0,2014,0,98002,47.345,-122.21,2475,4000
8965400010,20140606T000000,715000,3,2.5,2550,13458,2,0,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458
708000030,20140902T000000,888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185
807800020,20150304T000000,315000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,98030,47.3599,-122.176,1460,10400
5680000750,20140730T000000,385000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800
1442870040,20140819T000000,499990,4,2.75,2620,7001,2,0,0,3,8,2620,0,2012,0,98045,47.4838,-121.769,2620,6543
1607100038,20140921T000000,5.00E+05,4,3.25,2670,5001,1,0,0,3,9,1640,1030,2013,0,98108,47.5666,-122.293,1610,5001
2005600090,20140514T000000,160000,3,1,860,11900,1,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248
7701960990,20140616T000000,862000,4,2.5,3190,14565,2,0,0,3,11,3190,0,1990,0,98077,47.713,-122.072,3420,20475
3260350100,20140818T000000,690000,4,2.5,2780,4688,2,0,0,3,9,2780,0,2003,0,98059,47.5225,-122.156,3000,6029
3782760040,20140603T000000,402500,3,3.25,2780,4002,2,0,0,3,8,2780,0,2009,0,98019,47.7348,-121.966,1890,4090
319500080,20140618T000000,764000,4,2.5,2790,7938,2,0,0,3,9,2790,0,1997,0,98074,47.6223,-122.026,2780,7779
1423069063,20140711T000000,464950,4,2.5,2230,64438,1,0,0,4,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,71002
1005000250,20150130T000000,350000,2,1,840,5551,1,0,0,3,6,840,0,1952,0,98118,47.5354,-122.28,1270,4652
5701700640,20140729T000000,849000,3,3,2960,42159,2,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,2640,25209
7304301045,20150203T000000,257000,2,1,770,11084,1,0,0,4,6,770,0,1947,0,98155,47.7482,-122.321,1010,11084
3222059007,20140913T000000,370000,3,1.5,1690,161913,1,0,0,2,7,1430,260,1952,0,98030,47.356,-122.189,1930,12548
2769600035,20140807T000000,612000,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500
7340500270,20150123T000000,560000,4,2.5,2940,6000,2,0,0,3,8,2940,0,2000,0,98011,47.7533,-122.198,2510,6600
1873100490,20150502T000000,760000,4,2.5,3520,8095,2,0,0,3,9,3520,0,2006,0,98052,47.7065,-122.109,2460,4676
4083800555,20150326T000000,550000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,1946,98103,47.6646,-122.339,1450,3333
2212900920,20140722T000000,215000,4,1.75,1610,9652,1,0,0,5,7,1610,0,1969,0,98042,47.3281,-122.135,1220,9800
4408100095,20140502T000000,308500,2,1,850,6174,1,0,0,4,7,850,0,1950,0,98155,47.7352,-122.328,1100,6174
631000040,20150331T000000,548000,4,1.75,1690,7794,1,0,0,3,7,1090,600,1968,0,98033,47.6888,-122.203,1380,7325
2425049066,20140616T000000,1920000,4,2.5,3070,34412,1,0,3,4,9,2070,1000,1950,0,98039,47.64,-122.24,3780,27940
5104510490,20140527T000000,312900,4,2.5,1630,4473,2,0,0,3,7,1630,0,2003,0,98038,47.3546,-122.015,1830,5082
5643600351,20140806T000000,257000,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,98010,47.3102,-122.023,1300,8960
1370801520,20140527T000000,1655000,4,3.5,3080,4815,2,0,3,3,10,2300,780,1937,2009,98199,47.6417,-122.411,2910,5350
3579000370,20150320T000000,448500,3,2.25,1830,7943,2,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070
2954400400,20141112T000000,1150000,4,3.25,4740,49091,2,0,0,3,11,4740,0,1990,0,98053,47.6624,-122.071,4800,42387
4154302560,20141121T000000,550000,3,1.5,2440,7200,1,0,0,3,7,2440,0,1949,0,98118,47.5604,-122.274,1920,6900
8024200677,20150429T000000,415000,3,1.5,1270,1483,3,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.317,1270,1413
1326059070,20140708T000000,390000,3,1.75,1180,16552,1,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302
7140700690,20150312T000000,239950,3,1.75,1600,4888,1,0,0,3,6,1600,0,2014,0,98042,47.383,-122.097,2520,5700
9808640320,20150102T000000,1289000,4,3.5,3100,2261,2,0,2,3,9,2250,850,1981,0,98033,47.6512,-122.202,2660,2000
3158500250,20140514T000000,317000,3,2.5,1840,5011,2,0,0,3,8,1840,0,2012,0,98038,47.3555,-122.054,2000,4793
